10:40:18,49,65,932882,248285,15022,11942,13054,58035,25158,15208,13
10:40:19,48,45,833936,376946,7190,4589,35190,27953,26337,8718,34
10:40:20,55,41,792530,94502,42798,17765,6266,16707,32681,2886,37
10:40:21,50,43,1369575,328017,140495,57650,17609,38217,99366,10997,81
10:40:22,40,46,1717307,269642,15426,25681,10758,25514,21806,12801,35
10:40:23,42,66,632325,156490,47342,35628,15074,24427,19898,8050,24
10:40:24,39,66,1440632,552985,159075,152156,52060,80546,71942,29385,18
10:40:25,47,66,264459,100613,63401,18085,6027,25117,11065,5656,51
10:40:26,50,78,1150778,382749,236566,68064,18635,91628,36016,21208,52
10:40:27,51,79,1393711,94504,18459,32335,17946,14937,14449,10534,29
10:40:28,54,74,230349,283083,30879,20108,20221,20160,8802,10507,52
10:40:29,44,64,696068,880919,99724,46584,62428,50551,20346,30992,13
10:40:30,49,53,518828,135727,18359,7744,16000,31063,16956,7438,57
10:40:31,52,47,1206908,479944,94429,30151,48451,104981,57329,19739,33
10:40:32,48,50,1340463,468001,160916,52703,43209,82441,29270,23339,64
10:40:33,46,54,741920,288733,62035,34563,17747,22089,16145,14717,48
10:40:34,36,66,463831,246738,95905,88636,40616,23801,16690,38001,47
10:40:35,35,75,634939,40077,34321,6292,12746,12971,7578,7370,27
10:40:36,41,68,743244,66234,8332,2741,2687,12792,11653,4212,43
10:40:37,46,59,556840,221414,19840,7567,4731,25720,30708,5171,24
10:40:38,55,51,1189632,315947,60688,27405,11866,68077,84688,8420,74
10:40:39,54,40,459662,376795,53411,26757,18980,74044,17954,9512,38
10:40:40,60,43,457558,150111,55804,5357,10419,77581,27779,16154,63
10:40:41,74,57,1110138,40790,21540,7619,7750,17493,13638,6135,47
10:40:42,75,64,732585,92858,56500,12424,13563,26811,32667,5470,75
10:40:43,80,69,1155607,40746,10115,12659,6879,22191,14063,7596,28
10:40:44,84,68,1606153,57096,4949,17630,7386,40649,15432,5614,39
10:40:45,87,63,1781672,96642,13209,11936,16091,33511,24751,6951,46
10:40:46,83,58,2251229,255894,78740,60249,36548,54917,47309,21581,13
10:40:47,69,63,802180,206624,156748,95160,17546,33616,31623,30029,47
10:40:48,51,62,149908,116647,14901,5122,7246,10516,5417,5039,65
10:40:49,39,62,256749,112692,48389,26815,9082,10298,11989,5097,54
10:40:50,30,63,583756,323759,111543,60971,30728,29035,25396,15590,36
10:40:51,38,50,707139,294539,18097,20587,35588,44030,16505,16695,44
10:40:52,45,53,1201728,186866,52967,23763,21564,46432,39263,10495,53
10:40:53,43,57,1391790,391306,105526,35418,16703,49135,30391,25378,46
10:40:54,48,53,1314070,314114,20981,38145,13764,33040,16708,25135,36
10:40:55,48,59,1754961,74775,17509,9503,10416,22595,20398,10341,24
10:40:56,53,60,1561996,69928,17681,15354,16722,37067,26494,18298,39
10:40:57,60,70,629699,30975,46105,50337,49903,29011,27970,12131,25
10:40:58,71,81,655011,76378,114866,87132,107960,88601,98021,26668,67
10:40:59,81,84,758803,134158,96057,54867,30461,118830,113296,16584,-20
10:41:00,75,76,423669,82088,4954,11168,5957,18043,3067,2009,4
10:41:01,72,60,484783,76938,22141,24895,27133,24839,10804,6848,7
10:41:02,66,55,1333723,278252,64430,96782,71936,75243,49490,28861,43
10:41:03,53,51,1898472,628259,68510,134637,43890,84365,77094,40962,67
10:41:04,45,60,1513673,529075,90295,54042,23579,40156,32143,12301,62
10:41:05,42,72,1496847,271328,119030,77938,82398,64947,67087,12707,23
10:41:06,35,68,1381936,518241,96860,149190,165557,112530,121132,17646,47
10:41:07,30,70,419762,154608,17284,28032,11195,8033,32685,2787,45
10:41:08,39,74,340556,360295,53769,117940,23760,85789,67431,35500,45
10:41:09,40,69,1043847,839165,106522,276653,74363,173733,131826,76087,-15
10:41:10,40,69,1283250,439097,50946,138463,79207,57142,31754,26212,43
10:41:11,58,74,802470,168453,92585,25558,25747,79406,29720,17190,-15
10:41:12,57,74,1096254,190859,45280,62138,20518,40604,27957,15040,47
10:41:13,58,75,1939798,123661,28901,45111,27722,26770,13784,7831,48
10:41:14,58,72,1557384,280019,47751,31498,17508,43521,37052,17120,51
10:41:15,58,61,2230016,418502,28047,41534,43472,109365,77765,42303,-12
10:41:16,65,54,1904686,163728,28542,19516,20366,79118,32273,13837,32
10:41:17,65,51,845379,233572,71976,14291,28537,42945,28055,10862,23
10:41:18,70,57,746223,176404,77584,40532,18327,54665,20439,11656,63
10:41:19,69,71,818583,110331,47853,79280,16895,58738,23448,13209,58
10:41:20,63,82,702722,100197,29380,84213,14160,40502,16157,10533,48
10:41:21,65,81,638280,119916,5966,37736,9458,20374,8723,6942,75
10:41:22,67,76,793169,310577,52701,34961,24644,45852,12512,15886,43
10:41:23,61,70,1361839,566425,99544,69499,43959,79751,24253,24057,98
10:41:24,64,61,1115837,109520,24616,31086,8793,42128,17763,9020,-8
10:41:25,73,60,1278869,99508,20887,13119,10479,52750,29169,12362,22
10:41:26,72,58,1173316,526756,89588,30849,26898,107248,50127,51479,0
10:41:27,77,57,663187,606270,100557,32111,22403,113403,30120,63795,51
10:41:28,75,59,770634,210376,56411,41413,11505,43771,29626,10093,54
10:41:29,66,65,1624199,474509,191589,62963,43301,120067,59310,24727,43
10:41:30,67,69,1042833,280078,156283,14760,38842,93378,31347,16622,25
10:41:31,58,61,511343,430026,21216,9607,13789,22874,36923,6766,17
10:41:32,48,55,394621,492908,18930,8188,15056,15450,40021,6369,38
10:41:33,54,60,147721,16764,8108,11389,5257,8660,7248,4077,69
10:41:34,49,61,319019,195494,30053,38914,16473,23667,15190,15902,59
10:41:35,45,69,430509,244709,27997,42808,15715,21158,11296,15619,60
10:41:36,42,72,1016845,327837,26874,96160,39258,48187,20290,12059,27
10:41:37,30,65,1369455,444421,49702,119125,45440,59651,26407,17998,28
10:41:38,26,59,527504,140698,26257,22716,4965,11553,8067,6159,43
10:41:39,36,59,317738,53688,31228,11016,1926,15345,4760,3255,41
10:41:40,51,64,672839,72206,49490,13458,13060,41317,12094,4290,44
10:41:41,69,55,1414143,141716,19993,4730,17610,106718,27219,11121,49
10:41:42,80,54,1263565,144834,59831,12745,9576,97053,33606,13719,42
10:41:43,78,60,267880,93111,68869,14199,8285,24228,43950,4659,22
10:41:44,72,53,558079,145656,20980,17204,9760,28921,36366,6525,11
10:41:45,53,67,480106,81255,20001,15808,7828,11899,8116,3762,21
10:41:46,47,71,399377,32166,11566,4973,2919,6455,6733,5023,5
10:41:47,52,67,658618,66637,35167,10672,16244,28491,21383,16404,46
10:41:48,55,65,317248,67440,36141,9083,18699,31200,24081,15717,63
10:41:49,67,50,76169,40929,1256,4154,7092,25748,19916,9549,50
10:41:50,78,45,328595,59498,5322,20815,7986,35818,25218,9945,42
10:41:51,78,49,965752,79139,39348,34248,14440,32693,18261,9660,65
10:41:52,82,53,792424,63797,37888,18261,16063,32322,15847,9734,37
10:41:53,79,61,251017,168597,32658,13904,16986,27710,21614,8367,32
10:41:54,73,66,386548,218184,56763,35586,21679,56626,35058,13980,37
10:41:55,84,58,931437,213839,40464,33455,12246,138470,31346,15496,20
10:41:56,83,57,1773373,205198,43555,17959,16966,106418,35502,14164,17
10:41:57,87,61,1614750,134057,47743,11769,11587,58513,45765,10288,49
10:41:58,93,56,627301,128297,31848,9009,5186,76516,34075,7572,20
10:41:59,92,53,121848,55305,10947,7405,7627,42050,13305,6909,38
10:42:00,91,47,639124,170271,10836,10915,10471,44109,16831,6106,49
10:42:01,96,41,726071,148001,13514,12319,8835,72113,24024,10890,43
10:42:02,90,39,291172,45807,5791,6834,6266,34272,17168,8341,27
10:42:03,78,47,524031,38647,18351,9236,7101,8892,8469,3196,34
10:42:04,71,64,386364,19851,17986,13632,6942,9900,8000,2433,51
10:42:05,53,72,830625,365185,79173,30328,21573,25837,19840,15258,92
10:42:06,41,77,1220597,430001,91572,34222,28087,42023,30911,19127,55
10:42:07,43,75,659066,145665,34254,19519,13533,30850,23226,7973,73
10:42:08,40,67,371803,93161,34320,7503,5962,17375,12910,6261,34
10:42:09,41,66,985510,136666,48268,4484,8960,19747,12737,7957,18
10:42:10,41,68,1428446,636106,129645,60936,24048,66734,44505,15935,47
10:42:11,38,66,893456,483779,85624,56985,20625,58808,54965,17214,36
10:42:12,42,64,663426,106570,24601,21644,13026,36207,35036,9940,23
10:42:13,50,62,862654,115986,25371,18084,10292,41254,20417,5316,33
10:42:14,52,61,776749,196147,33292,26398,9165,25121,10526,4139,17
10:42:15,51,65,786376,128807,30085,20514,8860,11727,6167,3744,57
10:42:16,46,63,2133911,251699,9980,32119,31283,41103,74389,18328,104
10:42:17,46,62,2458496,252461,25006,49495,36955,71353,86853,15858,36
10:42:18,57,65,1586956,82243,24319,30029,18468,45892,38228,5252,32
10:42:19,58,60,525359,111439,21445,8393,6629,12208,22800,5403,48
10:42:20,53,68,128084,84998,38229,7084,10342,9722,19455,4264,70
10:42:21,47,77,653813,108475,81867,14495,39032,24203,72515,20321,23
10:42:22,37,75,1471412,827678,186231,53161,79292,127721,142387,43429,18
10:42:23,35,72,1500235,1062012,176485,66571,82442,149862,135129,40407,96
10:42:24,41,67,473047,214658,23245,20983,24647,25727,34748,9228,60
10:42:25,41,64,384121,185940,43260,56498,19292,22866,13401,7583,76
10:42:26,33,62,726103,226127,38833,45668,15763,18315,12239,6700,47
10:42:27,26,69,514124,91415,20453,12919,5082,6198,5851,2497,105
10:42:28,20,75,615784,89458,52887,19076,15700,13266,7252,7504,36
10:42:29,14,71,909792,326882,124627,15224,32015,25670,25871,10498,56
10:42:30,21,75,488030,241679,81426,11681,21192,20702,23068,6125,82
10:42:31,32,82,410496,29860,9508,16657,3898,8328,7023,2605,23
10:42:32,38,73,380498,244674,30748,20335,23775,52524,34703,15674,36
10:42:33,48,69,738186,358135,85547,15489,18209,82660,22776,12276,9
10:42:34,49,67,390865,154543,44486,8283,3858,35353,9232,2841,16
10:42:35,48,66,80952,50338,11222,5931,1122,9487,10005,946,96
10:42:36,54,62,1435008,190881,58146,31041,12677,54956,14174,5277,-9
10:42:37,47,65,916655,189141,51082,18410,8656,21694,15965,3293,0
10:42:38,38,61,1158147,58314,4297,5049,2954,3926,2477,1127,-24
10:42:39,21,65,150071,33071,14208,2970,2153,2875,3174,1234,56
10:42:40,21,66,140405,29584,14454,3131,3436,5843,4188,2877,34
10:42:41,32,76,43321,28438,19347,3381,4119,6189,4092,2749,8
10:42:42,37,77,975432,90448,15830,19119,8724,11865,9986,6997,51
10:42:43,36,69,901370,316041,42348,17588,7844,16281,17249,8446,30
10:42:44,32,66,1226422,204909,38386,8741,7440,18482,12968,5296,62
10:42:45,40,62,1180363,61374,16459,34074,8685,50867,12217,10015,31
10:42:46,51,62,1465493,302574,57524,76571,30810,103652,108957,16992,52
10:42:47,60,65,1833923,479358,128678,58621,35866,91163,158836,21892,31
10:42:48,49,59,806355,425590,76155,20681,13997,31737,58049,10189,42
10:42:49,33,47,187802,140620,14970,3420,2525,6247,7573,2320,84
10:42:50,22,43,124736,189256,19686,32375,4313,16395,6986,4022,54
10:42:51,22,45,233084,130807,19272,25214,4141,15449,4678,2913,54
10:42:52,42,52,345324,67772,13327,29057,24064,40965,11597,9497,48
10:42:53,57,65,627946,28005,4795,14132,11139,18357,5650,5641,8
10:42:54,60,65,1354814,616937,74483,30739,36157,59197,53481,8371,71
10:42:55,57,61,993748,278791,36031,20921,18191,29429,32506,7118,-46
10:42:56,52,58,447374,43111,6007,8599,3676,7875,9810,3077,71
10:42:57,55,53,964681,25106,4447,7320,4999,28482,11866,2929,71
10:42:58,64,61,789899,32074,26329,17875,11052,24466,13727,6458,81
10:42:59,68,57,2101214,248418,19754,16578,14212,58630,27922,28599,61
10:43:00,74,55,1541011,168457,31442,14837,28036,56423,54761,33012,-1
10:43:01,72,56,683233,93462,35750,14373,30186,41882,57904,31235,39
10:43:02,65,45,426656,141852,21637,7659,46976,39824,78831,16319,45
10:43:03,66,40,530312,156767,19540,5481,57465,42576,92859,9543,33
10:43:04,60,38,1250475,90999,14228,4572,34332,24445,52791,7016,72
10:43:05,53,44,1002738,47427,59350,20760,23813,16607,16745,7768,16
10:43:06,60,59,60817,28700,44013,29949,20600,37984,17352,12132,33
10:43:07,75,69,19952,29660,6751,26268,15606,57905,18436,10159,46
10:43:08,86,75,749424,52455,6653,17265,9301,30735,10100,3305,44
10:43:09,90,67,1445092,166021,33861,30603,16705,57780,41353,12386,22
10:43:10,86,53,766424,88869,18782,12765,14927,35040,34449,8991,48
10:43:11,80,53,354418,20041,2828,10600,6730,14480,11972,5440,41
10:43:12,74,51,1627192,460856,38915,35108,11216,73972,71337,14098,9
10:43:13,74,44,596315,174521,16344,11842,6684,34920,28100,7361,12
10:43:14,64,52,948127,173143,94827,20596,23019,24982,56282,11479,150
10:43:15,49,57,1874450,421767,65018,173463,44371,91845,71691,78439,66
10:43:16,48,66,1831693,177567,59187,59790,24542,43721,30108,35946,19
10:43:17,38,75,1233425,216241,41642,31970,14950,22777,32932,7416,16
10:43:18,41,77,1110405,189202,89785,30888,17237,46258,22684,4476,67
10:43:19,41,74,427439,89688,39409,16927,8225,22231,14907,3079,85
10:43:20,38,68,179376,61968,3732,19510,4646,9571,11455,1511,32
10:43:21,45,75,992496,57500,40315,41348,7924,33371,15196,10074,41
10:43:22,50,80,1067076,50899,47703,36093,7810,33032,16687,10040,14
10:43:23,50,80,403706,183807,33803,45220,17541,39914,27779,7103,61
10:43:24,49,78,304713,462267,80829,67900,38711,59676,42167,22418,48
10:43:25,43,69,560948,390591,75935,35765,22947,47709,26597,16920,57
10:43:26,41,64,538355,190320,65319,31884,16405,41897,23713,12234,123
10:43:27,40,65,622220,86213,29531,23819,9987,20484,16862,6300,51
10:43:28,48,68,193556,38650,14323,4683,2951,12715,7996,1486,72
10:43:29,50,73,852074,614965,323767,88305,50782,168792,95974,43195,-9
10:43:30,50,69,918949,203963,67514,53469,26008,47318,58027,25798,0
10:43:31,53,69,1075332,436610,157894,166154,50023,153217,194486,71060,89
10:43:32,51,66,379532,106375,35792,32076,13535,34813,41906,14778,25
10:43:33,51,68,1121743,91860,43212,46890,25174,26636,18413,7463,84
10:43:34,55,69,910164,192269,76581,28858,21798,65476,40215,13935,90
10:43:35,54,67,1227656,60726,19363,8605,6216,15936,20724,3142,52
10:43:36,53,76,1119553,39814,24055,9208,7743,11598,8803,1136,1
10:43:37,51,79,491445,19220,17161,4015,2446,5409,4972,1940,63
10:43:38,39,80,687908,24518,7889,3972,1632,2427,3216,1003,56
10:43:39,43,75,1136491,120659,10816,19414,5090,43013,17565,5207,45
10:43:40,37,80,726765,92660,72783,38309,9320,17140,37640,7871,-13
10:43:41,30,63,2136973,1396375,49016,125141,51004,82186,121023,17028,58
10:43:42,36,56,1484245,376832,27606,38835,18871,40461,26438,6737,5
10:43:43,26,66,415522,59207,29215,6245,5249,9672,7416,3782,63
10:43:44,26,47,1337157,962677,35856,31873,65339,118101,72306,37529,21
10:43:45,33,48,2042615,354299,27791,16749,22813,44174,47945,14080,89
10:43:46,30,63,773628,128032,137723,63505,19050,34862,28080,11823,60
10:43:47,40,57,1586135,79346,34432,15627,3707,20874,12157,6999,18
10:43:48,40,65,1443881,172996,17176,15743,10231,21477,17381,9444,-15
10:43:49,38,73,669169,159185,55099,9593,11845,17700,27066,12160,14
10:43:50,30,55,1083242,733780,83942,46040,33948,55463,72543,39800,35
10:43:51,29,54,422336,144700,32566,25732,5102,21544,49404,9219,39
10:43:52,24,63,712030,251838,80688,85394,32421,25652,73149,14871,8
10:43:53,26,61,310507,108626,23946,13513,5818,14404,23156,3282,46
10:43:54,41,57,1299163,612157,63962,45940,66196,250616,63167,52008,45
10:43:55,47,51,503398,291523,31163,33255,10992,74644,62573,8912,-23
10:43:56,49,46,288349,215487,37621,26387,18643,32213,29155,10367,47
10:43:57,44,53,2447303,219235,104062,93331,24508,24912,14342,9194,15
10:43:58,41,66,2696758,139736,81166,40103,22725,51876,34501,6403,-12
10:43:59,35,77,802239,98233,50890,11847,10852,17213,19705,18725,88
10:44:00,40,85,228293,20875,12468,2047,1766,3824,3804,3138,42
10:44:01,42,77,182154,71141,6715,10382,6393,6030,10643,1776,-2
10:44:02,31,70,61970,28530,7368,3566,2654,2916,2382,1106,3
10:44:03,33,56,1408713,401760,19948,27096,9072,49437,31646,23220,45
10:44:04,26,39,810045,184578,12269,9072,5315,16948,26727,9433,33
10:44:05,28,46,1046673,43703,10326,16301,11604,7337,5117,2596,6
10:44:06,27,29,1554210,299775,8994,10861,22643,18335,9799,9023,61
10:44:07,41,41,294143,16656,5220,5506,2094,12156,1604,3261,30
10:44:08,43,59,1230156,86796,40432,72338,10057,23989,19502,6063,53
10:44:09,43,56,2258549,540942,123782,53501,24187,53634,72136,19941,6
10:44:10,43,53,1145627,466059,22013,12416,32836,40922,21093,31501,27
10:44:11,34,50,2135299,308802,14487,56785,12820,44225,35474,8993,39
10:44:12,29,44,1077236,441624,167148,94957,100967,61950,82257,16750,100
10:44:13,39,41,1447547,137096,48358,10961,30071,46451,23135,7114,-16
10:44:14,43,55,970063,461647,87045,25834,27025,55006,24884,16787,75
10:44:15,53,59,615778,128785,14401,47711,22056,61831,46218,8370,37
10:44:16,52,55,1881822,308998,63199,59586,13594,40850,12752,5756,28
10:44:17,35,50,294381,429441,38919,11019,29148,17339,8039,32653,61
10:44:18,35,51,219917,337749,25871,77374,11089,32896,19599,5990,29
10:44:19,21,54,343457,117302,36247,25598,6475,12589,12464,15473,58
10:44:20,21,57,825002,65397,23792,9975,6000,11278,13968,10610,-12
10:44:21,37,66,1302142,76263,14180,15406,23317,20803,4526,6415,43
10:44:22,48,76,1968120,49264,17748,4745,4931,9731,5976,4644,33
10:44:23,48,67,2229959,762143,120041,46413,51671,66474,26206,42387,60
10:44:24,52,66,1053221,33919,10090,11449,9439,10542,8944,5807,26
10:44:25,51,61,385118,53865,3042,6726,11451,11749,8883,7316,51
10:44:26,43,53,742910,139220,34130,19595,4931,18220,20117,15583,45
10:44:27,42,47,917664,217148,10602,18454,12094,18390,7580,9804,77
10:44:28,37,42,1927942,576105,74350,92126,40540,71274,34269,39698,17
10:44:29,27,37,1013114,243192,18776,4971,8187,18493,13151,4268,38
10:44:30,37,43,1784823,57443,78759,30066,40286,41082,24668,22426,50
10:44:31,37,48,955392,166826,13460,15031,7142,16072,6852,3123,46
10:44:32,40,55,143341,149278,36660,69895,19620,33888,48839,7747,60
10:44:33,51,75,162274,65217,49272,22267,39880,34167,35261,10332,70
10:44:34,44,76,539575,31264,31254,14460,5808,10372,5584,2932,25
10:44:35,43,81,1120071,1204230,298174,73284,95080,123815,158257,17791,23
10:44:36,35,80,1724377,437742,137191,193574,52163,32623,78695,16800,-4
10:44:37,38,78,999235,250705,116439,39452,13115,151578,35699,8228,61
10:44:38,41,64,1599024,204513,21567,37360,28029,54543,71330,10935,30
10:44:39,50,67,584593,64483,15532,16953,4266,16291,10225,2198,-29
10:44:40,54,50,298915,101214,6031,3564,6920,9695,12740,4625,0
10:44:41,38,44,278947,104680,40780,4672,7005,22852,13204,3554,86
10:44:42,42,52,740258,520855,430759,56492,69675,307323,101894,21043,-10
10:44:43,40,38,1935570,979103,85758,12767,85918,149299,85060,38389,54
10:44:44,40,43,1641184,348375,27197,24114,14331,37231,32083,13359,67
10:44:45,50,46,1340617,191980,28009,41638,11873,52205,32806,12383,79
10:44:46,50,42,1550460,96237,24471,40921,34968,49123,12754,9630,9
10:44:47,54,56,1377644,56959,14953,11180,5439,17828,6693,1843,32
10:44:48,60,74,808884,15752,17038,4673,4189,6959,7903,1854,6
10:44:49,62,78,886314,66840,39382,9349,7324,19043,7231,4729,35
10:44:50,53,83,1450868,250913,175283,14425,15533,34913,33884,17418,18
10:44:51,49,80,289859,54654,11768,13983,11728,11432,19118,2887,58
10:44:52,43,66,946029,131819,5294,34829,10206,26463,22040,7307,139
10:44:53,44,64,1981567,162058,11841,101208,32465,92524,36255,12529,54
10:44:54,47,57,3187377,181740,21030,42129,25063,28588,27970,13974,72
10:44:55,47,58,804324,139187,31680,52065,23206,43323,44665,16110,70
10:44:56,46,64,149385,53513,7658,5475,8286,12594,7674,3254,72
10:44:57,45,51,867725,247506,9995,23110,58959,80587,36022,18496,-30
10:44:58,53,52,1189861,127600,30904,29869,51389,53048,34569,6872,73
10:44:59,49,49,706447,88356,19368,10289,5814,13635,9433,6673,35
10:45:00,55,48,1285946,153460,28573,31356,13309,28355,24144,20339,50
10:45:01,45,55,1238786,270807,22238,48183,16804,29546,39722,14800,114
10:45:02,37,54,162296,141973,16695,19854,5139,16309,16477,5023,59
10:45:03,37,57,264521,45079,19671,2929,5829,8407,5117,3258,58
10:45:04,28,61,404581,110388,46358,4295,7194,9600,7947,3276,32
10:45:05,26,63,1574310,329144,100912,10742,26632,26255,22163,6241,28
10:45:06,21,63,554462,107983,14584,10844,2002,9220,5476,2124,48
10:45:07,26,66,513195,41593,19634,13015,2508,20817,10002,4244,59
10:45:08,30,67,1627197,87891,19994,53103,20221,14663,20429,7343,6
10:45:09,36,75,1246559,145297,67574,95963,74023,26489,42483,20602,63
10:45:10,42,79,145925,53488,14041,13366,6696,4870,5952,3547,54
10:45:11,26,78,1123619,400291,102369,114888,47388,31354,39169,26246,74
10:45:12,32,79,283961,102988,51427,26115,7414,34271,12331,8569,58
10:45:13,40,74,1021337,290108,70852,45226,23905,83515,21801,13587,22
10:45:14,37,71,1513233,505411,109585,63147,23753,45132,32199,21512,9
10:45:15,37,58,835788,300267,26757,17901,17304,20822,20770,12585,31
10:45:16,36,43,725870,127120,10853,9029,14919,26003,32661,7556,54
10:45:17,24,41,108339,86751,11259,7057,3121,5905,5136,4520,3
10:45:18,31,44,556145,218317,61309,22856,15859,33389,54184,8141,44
10:45:19,34,51,1327710,384167,68194,52992,12162,40540,16501,18950,35
10:45:20,26,64,469272,166168,58456,42500,14567,20217,14878,18382,35
10:45:21,25,63,825381,225799,24229,33871,15947,14398,19835,12321,72
10:45:22,20,62,1424929,340407,18535,89766,26604,21958,40347,25504,59
10:45:23,24,64,711727,37032,9715,9227,5831,8118,8405,5229,25
10:45:24,33,61,1027285,46229,13378,22454,19362,20417,29722,7356,1
10:45:25,48,69,2252720,136843,34665,89340,37511,57973,82027,19355,55
10:45:26,54,76,547980,186505,38924,125516,21931,42971,53658,12911,61
10:45:27,60,83,433734,22414,33529,10631,7991,18907,13731,4823,57
10:45:28,58,87,306479,232370,48642,41649,25488,29745,49594,14658,85
10:45:29,45,80,253352,785160,122044,143982,44083,61699,99236,36189,44
10:45:30,43,77,572886,451660,258748,139392,49969,67030,84764,40853,55
10:45:31,37,66,254469,74559,8591,16121,4808,21775,18937,3430,62
10:45:32,26,60,601963,520112,85608,47384,25008,26130,55840,8209,82
10:45:33,26,60,1629866,1127516,193640,96236,54459,60259,113243,18406,20
10:45:34,26,57,1372627,170049,63109,13543,12538,22924,16331,7700,49
10:45:35,24,68,732184,42751,21250,17511,7319,11305,27119,4207,59
10:45:36,32,75,1004161,69212,11604,48048,17378,13085,38972,5473,90
10:45:37,43,80,494316,35006,6250,21874,9650,12375,18454,2085,93
10:45:38,38,83,185202,18375,10956,4826,1751,2099,2186,518,16
10:45:39,31,77,331481,57371,20838,8276,5881,6859,9250,6294,47
10:45:40,33,59,648960,80430,4417,5188,10478,11001,18008,12742,63
10:45:41,33,50,389947,68705,5429,9343,6475,13735,10729,2722,23
10:45:42,43,45,675643,70637,31447,15608,7290,19157,15065,3775,16
10:45:43,45,57,644635,62535,67228,29288,12714,16370,24919,6456,-24
10:45:44,40,77,635696,210604,37081,45258,25731,17188,13731,6467,37
10:45:45,27,74,950688,414867,28992,33805,38797,23296,21288,10823,35
10:45:46,14,60,1266209,791913,23476,24339,68566,82117,29680,10491,65
10:45:47,12,33,2704891,1691460,50767,42853,151140,185868,60704,19633,13
10:45:48,11,13,566573,253894,25067,15549,20926,21422,18203,4520,46
10:45:49,21,22,728889,251928,64654,24073,14021,35242,25909,7313,31
10:45:50,34,37,1020656,299956,76588,40255,15170,121996,45778,16200,26
10:45:51,46,49,1032740,411179,47628,56090,37808,190489,63943,19299,71
10:45:52,51,57,235651,73792,17236,24449,34447,15725,16482,4574,23
10:45:53,48,54,747897,108747,53663,30307,10138,12361,8977,3252,19
10:45:54,41,59,1455267,197773,110359,64337,18701,26203,16693,5933,54
10:45:55,39,64,288106,36549,6365,14049,3394,11573,7899,1176,26
10:45:56,42,70,749919,102608,202999,41034,17526,47741,51552,16241,47
10:45:57,46,85,1382299,190155,389945,78514,36448,86712,88257,33624,39
10:45:58,49,82,797936,108552,63107,23088,18596,24736,23398,11465,35
10:45:59,45,81,1832036,401863,49165,115077,30213,75761,41314,22378,80
10:46:00,41,77,1922673,586477,69640,172107,44828,110227,62675,32081,54
10:46:01,37,64,623192,98790,19059,18260,9203,14677,23413,2756,10
10:46:02,33,61,790631,160421,31274,35465,14704,23637,34764,5556,41
10:46:03,26,52,1322109,728631,18861,23238,47330,67902,48593,14739,86
10:46:04,26,38,2673799,1672892,160390,79143,95332,190693,112309,53990,29
10:46:05,26,38,1853645,1114919,235457,117934,56034,149409,109489,60733,77
10:46:06,26,43,1170163,223620,38490,41865,17925,19916,59600,13517,14
10:46:07,29,60,686066,34101,16851,20708,5545,7476,5271,3973,42
10:46:08,31,76,566289,59430,15595,7289,7164,10189,8658,3760,49
10:46:09,36,78,302117,69604,17710,16289,14667,14106,9145,3181,84
10:46:10,38,74,473316,284559,36343,42308,20736,19670,17569,6893,76
10:46:11,32,62,1320422,446544,38855,65418,22658,27870,22332,15714,-8
10:46:12,31,67,1266943,133793,19785,47473,14282,20333,8204,13946,25
10:46:13,35,74,644512,116178,28414,40464,16365,36288,15210,9794,29
10:46:14,41,75,1049768,210945,64642,62593,20065,61326,28492,15158,5
10:46:15,47,81,884313,148248,63840,28061,7636,30961,18353,9297,67
10:46:16,44,75,915230,106824,22492,8811,8551,11042,13256,3270,74
10:46:17,38,67,709910,129954,19020,21322,19025,17053,12872,7795,28
10:46:18,30,64,487091,158453,26102,37118,18930,18643,11059,12727,33
10:46:19,27,63,767097,121940,31063,30405,5784,13520,12261,7751,30
10:46:20,30,68,1111556,115000,36199,33020,7964,18855,11736,6104,40
10:46:21,29,75,871796,153011,44099,46606,7600,21607,16029,8003,77
10:46:22,33,77,1439646,177272,56782,38324,6151,36394,12626,6612,60
10:46:23,40,76,1740332,134329,50202,29863,10840,38140,7904,3580,31
10:46:24,44,72,932545,164285,32859,45883,19338,53581,16365,8168,79
10:46:25,52,70,1078259,438394,64075,123580,24979,119178,95412,14855,54
10:46:26,54,68,1801747,469236,51206,129454,24320,95220,93352,13487,29
10:46:27,53,63,1720127,267027,20068,50785,16019,37775,12249,10408,-12
10:46:28,48,61,1140812,194944,17151,40247,10628,24615,19368,12652,6
10:46:29,42,63,693743,140818,25453,55562,13374,25493,21350,13084,77
10:46:30,39,65,1434525,212008,92996,49297,16763,36590,15777,12132,13
10:46:31,34,71,1296422,332151,111475,33248,5129,32160,17900,8829,41
10:46:32,34,68,645419,244578,28165,16586,3950,22558,21175,6068,72
10:46:33,39,70,798115,44847,11125,22626,3897,15055,16251,6565,21
10:46:34,37,73,762784,98080,25095,29843,17045,11102,19835,8181,15
10:46:35,36,71,593896,141181,21275,27123,17513,10785,17183,6625,-7
10:46:36,33,77,556460,250141,50329,100925,13887,40316,62416,17931,106
10:46:37,28,80,853118,217719,62135,103146,13486,41483,60524,19589,71
10:46:38,37,77,609427,35293,18184,14721,4838,10936,5200,4136,37
10:46:39,47,76,244341,27401,6989,2226,3533,5731,3698,2686,65
10:46:40,47,72,77666,27050,6381,3508,1532,3522,2462,2864,28
